speech_id,president,party,year,sentiment_score,negativity_score,speech_length,avg_sentence_length,kw_democracy_count,kw_democracy_freq,kw_economy_count,kw_economy_freq,kw_welfare_health_count,kw_welfare_health_freq,kw_education_count,kw_education_freq,kw_environment_count,kw_environment_freq,kw_security_defense_count,kw_security_defense_freq,kw_foreign_policy_count,kw_foreign_policy_freq,kw_immigration_count,kw_immigration_freq
676,Herbert Hoover,Republican,1931,0.9984,0.043,955,21.704545454545453,0,0.0,5,0.005235602094240838,0,0.0,0,0.0,0,0.0,2,0.0020942408376963353,8,0.008376963350785341,0,0.0
677,Lyndon B. Johnson,Democrat,1966,0.9998,0.058,3894,15.576,17,0.004365690806368772,10,0.0025680534155110425,6,0.0015408320493066256,7,0.0017976373908577298,2,0.0005136106831022085,17,0.004365690806368772,9,0.0023112480739599386,0,0.0
678,James Buchanan,Democrat,1861,0.9971,0.031,752,37.6,6,0.007978723404255319,0,0.0,1,0.0013297872340425532,0,0.0,0,0.0,3,0.003989361702127659,0,0.0,0,0.0
679,Woodrow Wilson,Democrat,1916,0.9996,0.06,2125,40.094339622641506,8,0.0037647058823529413,6,0.002823529411764706,0,0.0,1,0.00047058823529411766,0,0.0,6,0.002823529411764706,1,0.00047058823529411766,0,0.0
680,Bill Clinton,Democrat,1994,1.0,0.095,7374,18.574307304785894,16,0.0021697857336588013,83,0.01125576349335503,145,0.019663683211282885,26,0.003525901817195552,5,0.0006780580417683754,54,0.007323026851098454,37,0.005017629509085977,0,0.0
681,Franklin D. Roosevelt,Democrat,1937,0.9998,0.061,3261,26.088,4,0.0012266176019625882,41,0.012572830420116528,8,0.0024532352039251764,1,0.00030665440049064706,14,0.004293161606869059,16,0.004906470407850353,21,0.006439742410303588,1,0.00030665440049064706
682,Lyndon B. Johnson,Democrat,1964,1.0,0.067,4582,16.722627737226276,26,0.005674378000872981,10,0.002182453077258839,16,0.003491924923614142,4,0.0008729812309035355,14,0.0030554343081623746,40,0.008729812309035356,26,0.005674378000872981,0,0.0
683,Warren G. Harding,Republican,1921,0.998,0.104,552,19.03448275862069,2,0.0036231884057971015,0,0.0,0,0.0,0,0.0,0,0.0,5,0.009057971014492754,8,0.014492753623188406,0,0.0
684,Theodore Roosevelt,Republican,1903,0.9998,0.025,3849,45.82142857142857,23,0.0059755780722265525,5,0.0012990387113535984,2,0.0005196154845414394,0,0.0,17,0.004416731618602235,3,0.000779423226812159,11,0.0028578851649779164,1,0.0002598077422707197
685,John F. Kennedy,Democrat,1962,0.9995,0.066,1130,25.681818181818183,7,0.006194690265486726,0,0.0,0,0.0,12,0.010619469026548672,0,0.0,5,0.004424778761061947,2,0.0017699115044247787,0,0.0
686,James Buchanan,Democrat,1860,0.9842,0.097,2409,35.4264705882353,26,0.010792860107928601,0,0.0,1,0.00041511000415110004,0,0.0,2,0.0008302200083022001,2,0.0008302200083022001,3,0.0012453300124533001,0,0.0
687,Woodrow Wilson,Democrat,1916,-0.9983,0.135,1962,47.853658536585364,9,0.0045871559633027525,0,0.0,0,0.0,0,0.0,0,0.0,5,0.0025484199796126403,9,0.0045871559633027525,0,0.0
688,Woodrow Wilson,Democrat,1917,0.9998,0.049,1431,26.01818181818182,6,0.0041928721174004195,2,0.001397624039133473,0,0.0,0,0.0,1,0.0006988120195667365,10,0.0069881201956673656,10,0.0069881201956673656,0,0.0
689,James K. Polk,Democrat,1848,0.9994,0.087,2116,34.68852459016394,30,0.014177693761814745,3,0.0014177693761814746,0,0.0,0,0.0,0,0.0,6,0.002835538752362949,2,0.000945179584120983,0,0.0
690,John F. Kennedy,Democrat,1961,1.0,0.087,6414,21.965753424657535,34,0.005300904271905207,12,0.0018709073900841909,12,0.0018709073900841909,2,0.0003118178983473651,4,0.0006236357966947302,44,0.006859993763642033,54,0.00841908325537886,2,0.0003118178983473651
691,Lyndon B. Johnson,Democrat,1965,0.9998,0.003,923,20.511111111111113,0,0.0,1,0.0010834236186348862,1,0.0010834236186348862,0,0.0,1,0.0010834236186348862,1,0.0010834236186348862,0,0.0,0,0.0
692,George W. Bush,Republican,2008,1.0,0.097,5695,18.550488599348533,30,0.0052677787532923615,49,0.008604038630377524,39,0.00684811237928007,21,0.003687445127304653,11,0.0019315188762071994,43,0.007550482879719052,32,0.005618964003511853,7,0.0012291483757682178
693,Lyndon B. Johnson,Democrat,1965,0.9455,0.097,763,23.84375,10,0.01310615989515072,0,0.0,0,0.0,0,0.0,0,0.0,4,0.005242463958060288,0,0.0,0,0.0
694,Joe Biden,Democrat,2021,0.9996,0.074,3605,17.846534653465348,1,0.00027739251040221914,28,0.007766990291262136,24,0.00665742024965326,20,0.005547850208044383,0,0.0,6,0.001664355062413315,3,0.0008321775312066575,0,0.0
695,Franklin D. Roosevelt,Democrat,1940,0.9985,0.094,3789,22.02906976744186,3,0.000791765637371338,9,0.0023752969121140144,5,0.0013196093956188968,0,0.0,8,0.002111375032990235,55,0.014515703351807865,23,0.006070203219846925,0,0.0
696,Lyndon B. Johnson,Democrat,1963,1.0,0.112,3079,21.992857142857144,12,0.003897369275738876,6,0.001948684637869438,14,0.004546930821695355,0,0.0,10,0.003247807729782397,38,0.012341669373173108,56,0.01818772328678142,0,0.0
697,George W. Bush,Republican,2005,0.9999,0.088,3285,22.8125,3,0.0009132420091324201,17,0.005175038051750381,23,0.007001522070015221,5,0.0015220700152207,13,0.0039573820395738205,11,0.0033485540334855404,1,0.00030441400304414006,0,0.0
698,Ronald Reagan,Republican,1989,0.9999,0.049,3290,17.31578947368421,21,0.006382978723404255,19,0.005775075987841946,4,0.0012158054711246201,3,0.000911854103343465,0,0.0,5,0.001519756838905775,9,0.002735562310030395,3,0.000911854103343465
699,Grover Cleveland,Democrat,1893,0.9992,0.081,2052,39.46153846153846,0,0.0,12,0.005847953216374269,2,0.0009746588693957114,0,0.0,1,0.0004873294346978557,0,0.0,9,0.0043859649122807015,0,0.0
700,Franklin D. Roosevelt,Democrat,1941,0.9996,0.108,4602,23.479591836734695,29,0.006301607996523251,21,0.0045632333767926985,5,0.0010864841373315949,1,0.000217296827466319,3,0.000651890482398957,54,0.011734028683181226,39,0.00847457627118644,0,0.0
701,Ronald Reagan,Republican,1984,1.0,0.025,2294,18.650406504065042,0,0.0,4,0.0017436791630340018,0,0.0,0,0.0,0,0.0,2,0.0008718395815170009,0,0.0,2,0.0008718395815170009
702,Warren G. Harding,Republican,1920,0.9936,0.055,490,18.846153846153847,16,0.0326530612244898,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0020408163265306124,3,0.006122448979591836,0,0.0
703,Franklin Pierce,Democrat,1855,1.0,0.075,11585,42.907407407407405,101,0.008718170047475184,16,0.0013810962451445835,4,0.0003452740612861459,4,0.0003452740612861459,6,0.0005179110919292188,56,0.004833836858006042,52,0.004488562796719896,0,0.0
704,Benjamin Harrison,Republican,1889,1.0,0.07,4103,29.731884057971016,31,0.007555447233731416,10,0.0024372410431391664,1,0.00024372410431391665,4,0.0009748964172556666,3,0.00073117231294175,15,0.0036558615647087496,5,0.0012186205215695832,4,0.0009748964172556666
705,Lyndon B. Johnson,Democrat,1964,1.0,0.041,4555,15.546075085324231,20,0.0043907793633369925,28,0.006147091108671789,12,0.0026344676180021956,8,0.001756311745334797,1,0.0002195389681668496,17,0.0037321624588364435,6,0.0013172338090010978,0,0.0
706,James K. Polk,Democrat,1848,0.9992,0.012,493,44.81818181818182,1,0.002028397565922921,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.010141987829614604,0,0.0
707,Herbert Hoover,Republican,1929,0.8257,0.083,989,23.547619047619047,1,0.0010111223458038423,8,0.008088978766430738,0,0.0,0,0.0,0,0.0,0,0.0,5,0.005055611729019211,0,0.0
708,Barack Obama,Democrat,2015,1.0,0.078,7002,18.572944297082227,12,0.001713796058269066,84,0.011996572407883462,34,0.00485575549842902,28,0.003998857469294488,7,0.000999714367323622,21,0.0029991431019708655,46,0.006569551556698086,4,0.0005712653527563553
709,Andrew Jackson,Democrat,1833,0.9638,0.008,311,51.833333333333336,4,0.012861736334405145,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
710,Ronald Reagan,Republican,1988,1.0,0.062,7025,21.953125,58,0.008256227758007117,17,0.002419928825622776,7,0.00099644128113879,29,0.004128113879003558,7,0.00099644128113879,15,0.002135231316725979,38,0.005409252669039146,0,0.0
711,Bill Clinton,Democrat,1996,1.0,0.078,17538,15.91470054446461,21,0.0011973999315771468,180,0.010263427984946972,111,0.006329113924050633,99,0.005644885391720835,8,0.0004561523548865321,70,0.003991333105257156,39,0.002223742730071844,6,0.00034211426616489907
712,Dwight D. Eisenhower,Republican,1953,0.9999,0.091,3056,25.89830508474576,12,0.003926701570680628,1,0.0003272251308900524,0,0.0,0,0.0,10,0.0032722513089005235,35,0.011452879581151832,44,0.014397905759162303,0,0.0
713,George W. Bush,Republican,2005,1.0,0.089,5043,21.737068965517242,49,0.009716438627800913,52,0.010311322625421376,33,0.006543723973825104,9,0.001784651992861392,6,0.001189767995240928,72,0.014277215942891136,26,0.005155661312710688,5,0.00099147332936744
714,Franklin Pierce,Democrat,1856,0.9988,0.055,4192,47.10112359550562,25,0.0059637404580152676,3,0.0007156488549618321,1,0.00023854961832061068,1,0.00023854961832061068,5,0.0011927480916030535,11,0.0026240458015267176,2,0.00047709923664122136,0,0.0
715,Bill Clinton,Democrat,1998,1.0,0.065,7273,19.656756756756756,30,0.004124845318300564,85,0.01168706173518493,81,0.011137082359411523,50,0.0068747421971676066,11,0.0015124432833768734,32,0.004399835006187268,39,0.005362298913790733,3,0.00041248453183005636
716,Ronald Reagan,Republican,1987,0.9999,0.075,3766,18.643564356435643,29,0.007700477960701009,31,0.008231545406266597,19,0.005045140732873075,4,0.0010621348911311736,4,0.0010621348911311736,14,0.0037174721189591076,18,0.004779607010090282,0,0.0
717,James K. Polk,Democrat,1845,1.0,0.06,15982,36.5720823798627,59,0.003691653109748467,39,0.0024402452759354275,12,0.0007508447002878238,1,6.257039169065198e-05,5,0.0003128519584532599,64,0.004004505068201727,76,0.0047553497684895505,0,0.0
718,Jimmy Carter,Democrat,1977,0.9999,0.078,2450,20.24793388429752,0,0.0,19,0.007755102040816327,2,0.0008163265306122449,1,0.00040816326530612246,43,0.017551020408163264,8,0.0032653061224489797,20,0.00816326530612245,0,0.0
719,James K. Polk,Democrat,1846,0.85,0.121,496,33.06666666666667,1,0.0020161290322580645,0,0.0,0,0.0,0,0.0,0,0.0,21,0.04233870967741935,1,0.0020161290322580645,0,0.0
720,Grover Cleveland,Democrat,1895,0.9974,0.021,716,55.07692307692308,0,0.0,2,0.002793296089385475,1,0.0013966480446927375,0,0.0,0,0.0,0,0.0,1,0.0013966480446927375,0,0.0
721,Grover Cleveland,Democrat,1893,1.0,0.05,6150,41.554054054054056,22,0.0035772357723577236,1,0.00016260162601626016,3,0.0004878048780487805,0,0.0,1,0.00016260162601626016,9,0.0014634146341463415,33,0.005365853658536586,0,0.0
722,Andrew Johnson,Democrat,1865,0.9948,0.029,357,23.8,2,0.0056022408963585435,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
723,Barack Obama,Democrat,2013,1.0,0.034,3121,14.933014354066986,3,0.0009612303748798462,29,0.009291893623838513,2,0.0006408202499198974,13,0.004165331624479333,2,0.0006408202499198974,5,0.0016020506247997437,6,0.0019224607497596924,31,0.00993271387375841
724,Lyndon B. Johnson,Democrat,1965,0.9999,0.057,4542,17.673151750972764,7,0.0015411712901805372,6,0.001321003963011889,5,0.001100836635843241,1,0.00022016732716864817,3,0.0006605019815059445,27,0.0059445178335535,19,0.004183179216204315,0,0.0
725,Ulysses S. Grant,Republican,1877,0.98,0.057,864,41.142857142857146,8,0.009259259259259259,1,0.0011574074074074073,0,0.0,0,0.0,0,0.0,2,0.0023148148148148147,0,0.0,0,0.0
726,John F. Kennedy,Democrat,1962,0.9998,0.062,2262,24.06382978723404,8,0.0035366931918656055,3,0.001326259946949602,0,0.0,18,0.007957559681697613,2,0.0008841732979664014,11,0.004862953138815208,50,0.022104332449160036,0,0.0
727,Ronald Reagan,Republican,1981,0.9999,0.079,3235,20.093167701863354,21,0.006491499227202473,6,0.0018547140649149924,1,0.0003091190108191654,0,0.0,4,0.0012364760432766616,63,0.01947449768160742,34,0.010510046367851623,0,0.0
728,Lyndon B. Johnson,Democrat,1965,0.9994,0.14,5707,15.300268096514746,10,0.0017522340984755564,2,0.0003504468196951113,12,0.0021026809181706675,4,0.0007008936393902226,8,0.0014017872787804452,60,0.010513404590853337,54,0.009462064131768004,0,0.0
729,Herbert Hoover,Republican,1932,0.9979,0.078,2537,31.320987654320987,1,0.00039416633819471815,45,0.017737485218762318,1,0.00039416633819471815,0,0.0,0,0.0,2,0.0007883326763894363,8,0.0031533307055577452,0,0.0
730,Woodrow Wilson,Democrat,1913,0.9997,0.03,1181,23.62,3,0.002540220152413209,11,0.009314140558848433,1,0.000846740050804403,0,0.0,0,0.0,2,0.001693480101608806,0,0.0,0,0.0
731,Jimmy Carter,Democrat,1977,0.9996,0.009,687,19.62857142857143,1,0.001455604075691412,1,0.001455604075691412,0,0.0,0,0.0,0,0.0,4,0.005822416302765648,16,0.023289665211062592,0,0.0
732,Andrew Jackson,Democrat,1836,0.9987,0.066,1802,48.7027027027027,5,0.002774694783573807,0,0.0,0,0.0,0,0.0,0,0.0,7,0.00388457269700333,12,0.006659267480577136,0,0.0
733,Dwight D. Eisenhower,Republican,1960,1.0,0.085,5689,22.050387596899224,34,0.005976445772543505,46,0.008085779574617683,6,0.001054666901037089,5,0.0008788890841975743,3,0.0005273334505185445,48,0.008437335208296712,79,0.013886447530321673,0,0.0
734,George W. Bush,Republican,2005,-0.9998,0.219,2226,19.875,9,0.004043126684636119,2,0.0008984725965858042,4,0.0017969451931716084,0,0.0,0,0.0,38,0.017070979335130278,15,0.006738544474393531,0,0.0
735,Lyndon B. Johnson,Democrat,1966,0.9999,0.097,3910,20.471204188481675,44,0.011253196930946292,3,0.0007672634271099745,14,0.0035805626598465474,4,0.0010230179028132991,6,0.001534526854219949,39,0.009974424552429667,22,0.005626598465473146,0,0.0
736,Ulysses S. Grant,Republican,1870,-0.9919,0.118,2538,41.60655737704918,9,0.0035460992907801418,3,0.001182033096926714,0,0.0,0,0.0,1,0.0003940110323089047,17,0.006698187549251379,23,0.009062253743104806,0,0.0
737,George H. W. Bush,Republican,1992,0.9999,0.069,4983,13.727272727272727,15,0.0030102347983142685,58,0.011639574553481838,16,0.0032109171182018864,11,0.002207505518763797,5,0.0010034115994380895,22,0.004415011037527594,27,0.005418422636965683,1,0.0002006823198876179
738,Ulysses S. Grant,Republican,1870,1.0,0.048,5507,35.07643312101911,12,0.002179044852006537,7,0.0012711094970038134,0,0.0,0,0.0,2,0.0003631741420010895,14,0.002542218994007627,35,0.006355547485019067,2,0.0003631741420010895
739,Woodrow Wilson,Democrat,1917,0.9607,0.104,1532,85.11111111111111,4,0.0026109660574412533,0,0.0,0,0.0,0,0.0,4,0.0026109660574412533,22,0.014360313315926894,2,0.0013054830287206266,0,0.0
740,Bill Clinton,Democrat,1999,0.4775,0.142,1897,19.556701030927837,3,0.0015814443858724301,2,0.0010542962572482868,5,0.002635740643120717,2,0.0010542962572482868,0,0.0,35,0.01845018450184502,21,0.01107011070110701,4,0.0021085925144965737
741,Theodore Roosevelt,Republican,1905,1.0,0.083,25089,31.322097378277153,52,0.0020726214675754312,122,0.004862688827773127,52,0.0020726214675754312,13,0.0005181553668938578,27,0.001076168838933397,122,0.004862688827773127,106,0.0042249591454422255,45,0.0017936147315556618
742,Herbert Hoover,Republican,1930,0.9722,0.085,309,25.75,0,0.0,3,0.009708737864077669,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
743,Donald Trump,Republican,2019,-0.9987,0.238,749,17.022727272727273,1,0.0013351134846461949,0,0.0,3,0.004005340453938585,0,0.0,0,0.0,2,0.0026702269692923898,8,0.010680907877169559,0,0.0
744,Benjamin Harrison,Republican,1892,-0.9999,0.123,5979,34.5606936416185,5,0.0008362602441879914,0,0.0,2,0.0003345040976751965,0,0.0,1,0.00016725204883759825,23,0.00384679712326476,14,0.0023415286837263757,7,0.0011707643418631879
745,Rutherford B. Hayes,Republican,1877,1.0,0.047,2487,42.152542372881356,17,0.006835544833132288,2,0.0008041817450743868,4,0.0016083634901487736,3,0.0012062726176115801,0,0.0,5,0.002010454362685967,11,0.004422999597909127,1,0.0004020908725371934
746,James K. Polk,Democrat,1846,1.0,0.083,18070,39.45414847161572,49,0.0027116768123962368,30,0.0016602102933038186,5,0.0002767017155506364,4,0.00022136137244050912,8,0.00044272274488101824,154,0.008522412838959601,95,0.005257332595462092,0,0.0
747,Herbert Hoover,Republican,1930,-0.0516,0.092,385,16.041666666666668,0,0.0,7,0.01818181818181818,1,0.0025974025974025974,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
748,Abraham Lincoln,Republican,1863,0.9982,0.025,711,47.4,5,0.007032348804500703,2,0.0028129395218002813,0,0.0,0,0.0,0,0.0,7,0.009845288326300985,0,0.0,0,0.0
749,Bill Clinton,Democrat,1997,0.9988,0.052,1212,20.2,0,0.0,2,0.0016501650165016502,4,0.0033003300330033004,1,0.0008250825082508251,1,0.0008250825082508251,2,0.0016501650165016502,2,0.0016501650165016502,0,0.0
750,Harry S. Truman,Democrat,1951,0.9978,0.147,2460,16.73469387755102,8,0.0032520325203252032,1,0.0004065040650406504,0,0.0,0,0.0,1,0.0004065040650406504,61,0.024796747967479674,40,0.016260162601626018,0,0.0
751,Woodrow Wilson,Democrat,1915,0.9982,0.063,859,28.633333333333333,2,0.002328288707799767,0,0.0,1,0.0011641443538998836,2,0.002328288707799767,1,0.0011641443538998836,1,0.0011641443538998836,1,0.0011641443538998836,3,0.0034924330616996507
752,Barack Obama,Democrat,2008,0.9998,0.067,1955,24.746835443037973,9,0.004603580562659846,4,0.0020460358056265983,3,0.001534526854219949,3,0.001534526854219949,2,0.0010230179028132991,3,0.001534526854219949,5,0.0025575447570332483,0,0.0
753,Andrew Jackson,Democrat,1834,0.9684,0.043,454,64.85714285714286,2,0.004405286343612335,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
754,Herbert Hoover,Republican,1929,0.9976,0.077,633,18.085714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.022116903633491312,6,0.009478672985781991,0,0.0
755,Barack Obama,Democrat,2013,1.0,0.046,4510,20.133928571428573,2,0.0004434589800443459,58,0.012860310421286032,33,0.007317073170731708,67,0.014855875831485588,4,0.0008869179600886918,3,0.0006651884700665188,10,0.0022172949002217295,1,0.00022172949002217295
756,Barack Obama,Democrat,2011,0.9982,0.119,2035,20.97938144329897,9,0.004422604422604423,5,0.002457002457002457,3,0.0014742014742014742,1,0.0004914004914004914,2,0.0009828009828009828,32,0.015724815724815724,11,0.005405405405405406,0,0.0
757,Ulysses S. Grant,Republican,1870,0.9956,0.073,1687,35.145833333333336,2,0.0011855364552459987,4,0.0023710729104919974,0,0.0,0,0.0,2,0.0011855364552459987,24,0.014226437462951986,8,0.004742145820983995,0,0.0
758,Bill Clinton,Democrat,1993,0.9995,0.079,1130,19.152542372881356,0,0.0,0,0.0,2,0.0017699115044247787,0,0.0,8,0.007079646017699115,19,0.016814159292035398,4,0.0035398230088495575,0,0.0
759,Ulysses S. Grant,Republican,1869,1.0,0.054,7639,31.307377049180328,32,0.004189029977745778,29,0.0037963084173321116,4,0.0005236287472182222,4,0.0005236287472182222,6,0.0007854431208273334,38,0.004974473098573112,30,0.003927215604136667,1,0.00013090718680455556
760,Herbert Hoover,Republican,1931,0.9984,0.039,809,16.854166666666668,0,0.0,6,0.007416563658838072,2,0.002472187886279357,0,0.0,1,0.0012360939431396785,2,0.002472187886279357,3,0.003708281829419036,0,0.0
761,Bill Clinton,Democrat,1995,0.9999,0.082,3035,20.233333333333334,6,0.0019769357495881385,7,0.0023064250411861617,13,0.0042833607907743,0,0.0,4,0.0013179571663920922,63,0.020757825370675453,18,0.005930807248764415,2,0.0006589785831960461
762,Ronald Reagan,Republican,1984,0.9999,0.024,2840,15.604395604395604,0,0.0,3,0.001056338028169014,0,0.0,28,0.009859154929577466,3,0.001056338028169014,1,0.00035211267605633805,10,0.0035211267605633804,0,0.0
763,Warren G. Harding,Republican,1917,0.9906,0.128,436,25.647058823529413,8,0.01834862385321101,0,0.0,0,0.0,0,0.0,0,0.0,7,0.016055045871559634,5,0.011467889908256881,1,0.0022935779816513763
764,Barack Obama,Democrat,2010,1.0,0.058,8739,23.36631016042781,4,0.0004577182744021055,95,0.010870809017050006,48,0.0054926192928252664,4,0.0004577182744021055,13,0.001487584391806843,7,0.0008010069802036847,8,0.000915436548804211,0,0.0
765,Benjamin Harrison,Republican,1892,0.9104,0.04,294,15.473684210526315,1,0.003401360544217687,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.003401360544217687,0,0.0
766,Chester A. Arthur,Republican,1883,1.0,0.054,8132,31.157088122605366,24,0.002951303492375799,25,0.003074274471224791,4,0.0004918839153959665,3,0.0003689129365469749,5,0.0006148548942449582,24,0.002951303492375799,48,0.005902606984751598,4,0.0004918839153959665
767,Dwight D. Eisenhower,Republican,1958,1.0,0.081,4979,19.373540856031127,8,0.0016067483430407712,43,0.008636272343844146,4,0.0008033741715203856,23,0.004619401486242217,3,0.0006025306286402892,112,0.022494476802570797,50,0.01004217714400482,0,0.0
768,Joe Biden,Democrat,2022,0.9999,0.091,3755,19.763157894736842,23,0.006125166444740347,16,0.004260985352862849,9,0.002396804260985353,1,0.0002663115845539281,23,0.006125166444740347,37,0.00985352862849534,81,0.021571238348868177,0,0.0
769,James K. Polk,Democrat,1846,0.9824,0.053,494,38.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.008097165991902834,5,0.010121457489878543,0,0.0
770,Ronald Reagan,Republican,1982,0.9999,0.109,3495,19.634831460674157,29,0.008297567954220314,0,0.0,1,0.0002861230329041488,0,0.0,3,0.0008583690987124463,70,0.020028612303290415,69,0.019742489270386267,1,0.0002861230329041488
771,Barack Obama,Democrat,2013,1.0,0.079,6702,22.565656565656564,4,0.000596836765144733,104,0.015517755893763056,76,0.011339898537749925,34,0.00507311250373023,4,0.000596836765144733,12,0.0017905102954341987,10,0.0014920919128618322,1,0.00014920919128618324
772,Warren G. Harding,Republican,1921,0.9986,0.064,545,18.79310344827586,1,0.001834862385321101,0,0.0,0,0.0,0,0.0,4,0.007339449541284404,7,0.012844036697247707,12,0.022018348623853212,2,0.003669724770642202
773,Grover Cleveland,Democrat,1888,0.9998,0.029,9741,20.464285714285715,7,0.0007186120521507032,3,0.0003079765937788728,3,0.0003079765937788728,2,0.0002053177291859152,0,0.0,5,0.000513294322964788,0,0.0,0,0.0
774,Benjamin Harrison,Republican,1892,1.0,0.05,13287,31.117096018735364,12,0.0009031384059607134,71,0.005343568901934222,8,0.0006020922706404757,9,0.0006773538044705351,6,0.0004515692029803567,46,0.003462030556182735,42,0.003160984420862497,8,0.0006020922706404757
775,Joe Biden,Democrat,2022,0.9998,0.102,3488,16.299065420560748,35,0.010034403669724771,12,0.0034403669724770644,9,0.0025802752293577983,2,0.0005733944954128441,7,0.0020068807339449542,31,0.008887614678899083,28,0.008027522935779817,9,0.0025802752293577983
776,John F. Kennedy,Democrat,1961,0.9999,0.132,4485,21.45933014354067,19,0.00423634336677815,3,0.0006688963210702341,2,0.0004459308807134894,1,0.0002229654403567447,3,0.0006688963210702341,64,0.014269788182831662,64,0.014269788182831662,1,0.0002229654403567447
777,Franklin D. Roosevelt,Democrat,1939,0.9888,0.099,1241,24.333333333333332,1,0.0008058017727639,2,0.0016116035455278,2,0.0016116035455278,0,0.0,0,0.0,21,0.016921837228041903,11,0.008863819500402902,0,0.0
778,Andrew Jackson,Democrat,1831,0.9984,0.048,2601,38.82089552238806,17,0.006535947712418301,4,0.0015378700499807767,0,0.0,0,0.0,1,0.00038446751249519417,17,0.006535947712418301,8,0.0030757400999615533,0,0.0
779,John F. Kennedy,Democrat,1961,0.9998,0.066,1894,35.074074074074076,10,0.005279831045406547,1,0.0005279831045406547,0,0.0,21,0.011087645195353749,2,0.0010559662090813093,6,0.0031678986272439284,9,0.004751847940865892,0,0.0
780,Lyndon B. Johnson,Democrat,1968,0.9999,0.077,2604,25.529411764705884,11,0.004224270353302612,3,0.001152073732718894,2,0.0007680491551459293,2,0.0007680491551459293,5,0.0019201228878648233,18,0.0069124423963133645,7,0.002688172043010753,0,0.0
781,Jimmy Carter,Democrat,1976,1.0,0.073,12794,15.358943577430972,61,0.004767859934344224,51,0.003986243551664843,6,0.0004689698296076286,4,0.0003126465530717524,5,0.0003908081913396905,103,0.008050648741597624,155,0.012115053931530406,0,0.0
782,Grover Cleveland,Democrat,1887,0.9457,0.08,583,38.86666666666667,1,0.0017152658662092624,0,0.0,1,0.0017152658662092624,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
783,Grover Cleveland,Democrat,1885,0.9998,0.048,1571,40.282051282051285,14,0.008911521323997454,6,0.0038192234245703373,2,0.001273074474856779,0,0.0,2,0.001273074474856779,4,0.002546148949713558,6,0.0038192234245703373,2,0.001273074474856779
784,Warren G. Harding,Republican,1920,0.9779,0.122,549,27.45,2,0.0036429872495446266,0,0.0,0,0.0,0,0.0,0,0.0,8,0.014571948998178506,7,0.012750455373406194,3,0.00546448087431694
785,Andrew Johnson,Democrat,1868,-0.9369,0.091,1328,53.12,35,0.02635542168674699,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
786,Ulysses S. Grant,Republican,1874,0.9995,0.048,1473,38.76315789473684,2,0.0013577732518669382,5,0.0033944331296673455,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0006788866259334691,0,0.0
787,Donald Trump,Republican,2018,1.0,0.083,6284,11.221428571428572,10,0.001591343093570974,32,0.005092297899427116,8,0.001273074474856779,2,0.00031826861871419476,1,0.00015913430935709738,35,0.005569700827498409,15,0.002387014640356461,2,0.00031826861871419476
788,Herbert Hoover,Republican,1929,0.191,0.046,206,41.2,0,0.0,3,0.014563106796116505,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0048543689320388345,0,0.0
789,Barack Obama,Democrat,2016,1.0,0.095,6240,17.93103448275862,31,0.004967948717948718,65,0.010416666666666666,29,0.004647435897435897,19,0.003044871794871795,15,0.002403846153846154,27,0.004326923076923077,45,0.007211538461538462,7,0.0011217948717948717
790,Abraham Lincoln,Republican,1854,-0.9998,0.109,33206,23.059722222222224,234,0.007046919231464193,40,0.0012046015780280673,6,0.00018069023670421009,0,0.0,8,0.00024092031560561344,34,0.0010239113413238572,34,0.0010239113413238572,0,0.0
791,Barack Obama,Democrat,2010,0.9999,0.091,4099,20.80710659898477,36,0.008782629909734082,11,0.002683581361307636,8,0.0019516955354964625,1,0.00024396194193705782,6,0.001463771651622347,43,0.010490363503293486,57,0.013905830690412296,0,0.0
792,Gerald Ford,Republican,1974,0.988,0.056,586,34.470588235294116,2,0.0034129692832764505,0,0.0,0,0.0,0,0.0,0,0.0,6,0.010238907849829351,2,0.0034129692832764505,0,0.0
793,Theodore Roosevelt,Republican,1903,1.0,0.063,14830,28.74031007751938,33,0.00222521915037087,42,0.002832097100472016,6,0.00040458530006743087,5,0.00033715441672285906,29,0.0019554956169925827,63,0.004248145650708024,103,0.006945380984490897,16,0.001078894133513149
794,Franklin D. Roosevelt,Democrat,1941,-0.7301,0.126,3060,21.549295774647888,10,0.0032679738562091504,1,0.000326797385620915,2,0.00065359477124183,0,0.0,6,0.00196078431372549,37,0.012091503267973857,25,0.008169934640522876,0,0.0
